jitter_duration,background_color,regulate_or_look,image_file
1.0111,#0000ff,REGULATE,Resources/tobacco_0232.jpg
0.8847,#00cd00,LOOK,Resources/healthy73.jpg
1.2639,#00cd00,LOOK,Resources/tobacco_0096.jpg
0.8847,#00cd00,LOOK,Resources/tobacco_0082.jpg
0.8847,#00cd00,LOOK,Resources/healthy62.jpg
1.5167,#00cd00,LOOK,Resources/healthy117.jpg
1.2639,#00cd00,LOOK,Resources/tobacco_0121.jpg
1.0111,#0000ff,REGULATE,Resources/tobacco_0424.jpg
1.0111,#00cd00,LOOK,Resources/healthy39.jpg
1.0111,#00cd00,LOOK,Resources/healthy87.jpg
0.7583,#0000ff,REGULATE,Resources/tobacco_0307.jpg
0.8847,#0000ff,REGULATE,Resources/tobacco_0224.jpg
0.8847,#00cd00,LOOK,Resources/tobacco_0487.jpg
0.8847,#00cd00,LOOK,Resources/healthy119.jpg
1.2639,#00cd00,LOOK,Resources/healthy33.jpg
0.7583,#00cd00,LOOK,Resources/tobacco_0192.jpg
0.8847,#00cd00,LOOK,Resources/healthy61.jpg
0.7583,#00cd00,LOOK,Resources/healthy87.jpg
0.8847,#0000ff,REGULATE,Resources/tobacco_0158.jpg
0.8847,#00cd00,LOOK,Resources/tobacco_0096.jpg
