jitter_duration,background_color,regulate_or_look,image_file
1.0111,#0000ff,REGULATE,Resources/tobacco_0392.jpg
0.8847,#00cd00,LOOK,Resources/healthy70.jpg
1.2639,#00cd00,LOOK,Resources/tobacco_0250.jpg
0.8847,#00cd00,LOOK,Resources/tobacco_0033.jpg
0.8847,#00cd00,LOOK,Resources/healthy73.jpg
1.5167,#00cd00,LOOK,Resources/healthy85.jpg
1.2639,#00cd00,LOOK,Resources/tobacco_0440.jpg
1.0111,#0000ff,REGULATE,Resources/tobacco_0076.jpg
1.0111,#00cd00,LOOK,Resources/healthy112.jpg
1.0111,#00cd00,LOOK,Resources/healthy53.jpg
0.7583,#0000ff,REGULATE,Resources/tobacco_0250.jpg
0.8847,#0000ff,REGULATE,Resources/tobacco_0307.jpg
0.8847,#00cd00,LOOK,Resources/tobacco_0353.jpg
0.8847,#00cd00,LOOK,Resources/healthy67.jpg
1.2639,#00cd00,LOOK,Resources/healthy37.jpg
0.7583,#00cd00,LOOK,Resources/tobacco_0100.jpg
0.8847,#00cd00,LOOK,Resources/healthy130.jpg
0.7583,#00cd00,LOOK,Resources/healthy39.jpg
0.8847,#0000ff,REGULATE,Resources/tobacco_0391.jpg
0.8847,#00cd00,LOOK,Resources/tobacco_0391.jpg
